term/year_code,coll,dept,degree,major_code,major_name,conc_code,concentration_name_(if_any),total,by_gender_men,by_gender_women,by_gender_unknown,by_self-reported_race/ethnicity_caucasian,by_self-reported_race/ethnicity_asian_american,by_self-reported_race/ethnicity_african_american,by_self-reported_race/ethnicity_hispanic,by_self-reported_race/ethnicity_native_american,by_self-reported_race/ethnicity_international,by_self-reported_race/ethnicity_unknown,by_residency_illinois,by_residency_non-illinois,academic_program_code,term,year,by_self-reported_race/ethnicity_hawaiian/pacific_isl,by_self-reported_race/ethnicity_multiracial,all_students_including_multiracial_and_hispanic_all_african_american,all_students_including_multiracial_and_hispanic_all_native_american,all_students_including_multiracial_and_hispanic_all_hawaiian/_pac_isl,all_students_including_multiracial_and_hispanic_all_asian,by_self-reported_race/ethnicity_all_african_american,by_self-reported_race/ethnicity_all_native_american,urm_urm
120078 ,KV ,585 ,PHD ,0307 ,Spanish ,  ,  ,41,11,30,0,5,1,0,10,0,25,0,5,36,10KS0307PHD,fa,07,,,,,,,,,
120078 ,KV ,604 ,BSLAS ,0408 ,Bioengineering ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,1,0,10KV0408BSLA,fa,07,,,,,,,,,
120078 ,KV ,604 ,PHD ,0325 ,Molecular & Integrative Physi ,  ,  ,37,17,20,0,12,2,1,5,0,17,0,6,31,10KS0325PHD,fa,07,,,,,,,,,
120078 ,KV ,655 ,BS ,0336 ,Geology ,  ,  ,18,13,5,0,16,1,0,0,0,0,1,16,2,10KV0336BS,fa,07,,,,,,,,,
120078 ,KV ,655 ,BS ,0336 ,Geology ,3881 ,Environmental Geology ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV3881BS,fa,07,,,,,,,,,
120078 ,KV ,655 ,BSLAS ,0336 ,Geology ,  ,  ,29,19,10,0,26,0,0,2,0,1,0,27,2,10KV0336BSLA,fa,07,,,,,,,,,
120078 ,KV ,655 ,BSLAS ,0336 ,Geology ,3879 ,Teaching of Earth Science ,4,2,2,0,4,0,0,0,0,0,0,4,0,10KV3879BSLA,fa,07,,,,,,,,,
120078 ,KV ,655 ,BSLAS ,0336 ,Geology ,3882 ,Earth & Environmental Sciences ,7,5,2,0,7,0,0,0,0,0,0,7,0,10KV3882BSLA,fa,07,,,,,,,,,
120078 ,KV ,655 ,MS ,0336 ,Geology ,  ,  ,15,7,8,0,12,0,1,0,0,2,0,10,5,10KS0336MS,fa,07,,,,,,,,,
120078 ,KV ,655 ,PHD ,0336 ,Geology ,  ,  ,17,12,5,0,3,0,0,0,1,13,0,2,15,10KS0336PHD,fa,07,,,,,,,,,
120078 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,  ,  ,368,246,122,0,221,74,10,18,0,36,9,297,71,10KV0300BS,fa,07,,,,,,,,,
120078 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,5029 ,Biomolecular Engineering ,4,4,0,0,2,2,0,0,0,0,0,4,0,10KV5029BS,fa,07,,,,,,,,,
120078 ,KV ,687 ,MS ,0300 ,Chemical Engineering ,  ,  ,5,3,2,0,1,1,0,0,0,3,0,1,4,10KS0300MS,fa,07,,,,,,,,,
120078 ,KV ,687 ,NONE ,0300 ,Chemical Engineering ,  ,  ,3,1,2,0,0,0,0,0,0,3,0,0,3,10KS0300NONE,fa,07,,,,,,,,,
120078 ,KV ,687 ,PHD ,0300 ,Chemical Engineering ,  ,  ,92,59,33,0,42,8,3,2,0,36,1,6,86,10KS0300PHD,fa,07,,,,,,,,,
120078 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,1047,606,439,2,715,87,97,99,1,25,23,982,65,10KV0343BALA,fa,07,,,,,,,,,
120078 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,16,10,6,0,6,3,1,3,1,0,2,16,0,10KV8037BALA,fa,07,,,,,,,,,
120078 ,KV ,710 ,MA ,0343 ,Political Science ,  ,  ,10,4,6,0,8,0,1,0,0,1,0,8,2,10KS0343MA,fa,07,,,,,,,,,
120078 ,KV ,710 ,PHD ,0343 ,Political Science ,  ,  ,57,31,26,0,37,3,3,0,0,14,0,12,45,10KS0343PHD,fa,07,,,,,,,,,
120078 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,83,65,18,0,56,5,8,7,1,1,5,81,2,10KV0332BALA,fa,07,,,,,,,,,
120078 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV8037BALA,fa,07,,,,,,,,,
120078 ,KV ,715 ,MA ,0332 ,Philosophy ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,1,1,10KS0332MA,fa,07,,,,,,,,,
120078 ,KV ,715 ,NDEG ,0332 ,Philosophy ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,1,0,10KS0332NDEG,fa,07,,,,,,,,,
120078 ,KV ,715 ,PHD ,0332 ,Philosophy ,  ,  ,37,30,7,0,34,0,0,0,0,3,0,10,27,10KS0332PHD,fa,07,,,,,,,,,
120078 ,KV ,729 ,BALAS ,0286 ,Latin American Studies ,  ,  ,7,4,3,0,1,0,0,6,0,0,0,7,0,10KV0286BALA,fa,07,,,,,,,,,
120078 ,KV ,729 ,MA ,0286 ,Latin American Studies ,  ,  ,7,2,5,0,4,0,1,2,0,0,0,4,3,10KS0286MA,fa,07,,,,,,,,,
120078 ,KV ,748 ,MA ,0299 ,Teaching of English Sec Lang ,  ,  ,53,9,44,0,21,3,0,0,0,28,1,22,31,10KS0299MA,fa,07,,,,,,,,,
120078 ,KV ,771 ,BALAS ,1120 ,Comparative Literature ,  ,  ,13,4,9,0,8,1,1,0,1,1,1,12,1,10KV1120BALA,fa,07,,,,,,,,,
120078 ,KV ,771 ,BALAS ,1120 ,Comparative Literature ,3905 ,World Literature ,5,1,4,0,4,0,0,1,0,0,0,4,1,10KV3905BALA,fa,07,,,,,,,,,
120078 ,KV ,771 ,MA ,1120 ,Comparative Literature ,  ,  ,11,1,10,0,4,1,0,0,0,6,0,2,9,10KS1120MA,fa,07,,,,,,,,,
120078 ,KV ,771 ,NDEG ,1120 ,Comparative Literature ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS1120NDEG,fa,07,,,,,,,,,
120078 ,KV ,771 ,PHD ,1120 ,Comparative Literature ,  ,  ,26,7,19,0,10,0,0,2,0,13,1,1,25,10KS1120PHD,fa,07,,,,,,,,,
120078 ,KV ,864 ,BALAS ,0301 ,Linguistics ,  ,  ,74,31,43,0,53,10,5,2,0,2,2,71,3,10KV0301BALA,fa,07,,,,,,,,,
120078 ,KV ,864 ,MA ,0301 ,Linguistics ,  ,  ,12,6,6,0,6,1,1,1,0,2,1,4,8,10KS0301MA,fa,07,,,,,,,,,
120078 ,KV ,864 ,NDEG ,0301 ,Linguistics ,  ,  ,3,1,2,0,1,0,0,0,0,1,1,1,2,10KS0301NDEG,fa,07,,,,,,,,,
120078 ,KV ,864 ,PHD ,0301 ,Linguistics ,  ,  ,50,15,35,0,16,4,1,1,0,28,0,7,43,10KS0301PHD,fa,07,,,,,,,,,
120078 ,KV ,872 ,BALAS ,0341 ,Geography ,  ,  ,45,31,14,0,35,1,2,3,0,1,3,42,3,10KV0341BALA,fa,07,,,,,,,,,
120078 ,KV ,872 ,BALAS ,0341 ,Geography ,3884 ,Human Geography ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KV3884BALA,fa,07,,,,,,,,,
120078 ,KV ,872 ,BALAS ,0341 ,Geography ,3886 ,Geographic Information Science ,4,4,0,0,4,0,0,0,0,0,0,4,0,10KV3886BALA,fa,07,,,,,,,,,
120078 ,KV ,872 ,MA ,0341 ,Geography ,  ,  ,5,1,4,0,5,0,0,0,0,0,0,0,5,10KS0341MA,fa,07,,,,,,,,,
120078 ,KV ,872 ,MS ,0341 ,Geography ,  ,  ,8,6,2,0,5,0,1,1,0,1,0,5,3,10KS0341MS,fa,07,,,,,,,,,
120078 ,KV ,872 ,NDEG ,0341 ,Geography ,  ,  ,7,5,2,0,6,1,0,0,0,0,0,6,1,10KS0341NDEG,fa,07,,,,,,,,,
120078 ,KV ,872 ,PHD ,0341 ,Geography ,  ,  ,26,14,12,0,12,1,1,0,0,11,1,5,21,10KS0341PHD,fa,07,,,,,,,,,
120078 ,KV ,927 ,BA ,0296 ,Teaching of German ,  ,  ,4,1,3,0,4,0,0,0,0,0,0,4,0,10KV0296BA,fa,07,,,,,,,,,
120078 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,  ,  ,21,6,14,1,20,1,0,0,0,0,0,20,1,10KV0412BALA,fa,07,,,,,,,,,
120078 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3887 ,German and Commercial Studies ,6,4,2,0,5,0,0,0,0,0,1,6,0,10KV3887BALA,fa,07,,,,,,,,,
120078 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3888 ,Language and Literature ,2,2,0,0,2,0,0,0,0,0,0,2,0,10KV3888BALA,fa,07,,,,,,,,,
120078 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3889 ,Language Studies ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV3889BALA,fa,07,,,,,,,,,
120078 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3890 ,Modern German Studies ,2,1,1,0,2,0,0,0,0,0,0,1,1,10KV3890BALA,fa,07,,,,,,,,,
120078 ,KV ,927 ,MA ,0303 ,German ,  ,  ,13,6,7,0,12,0,0,0,0,1,0,5,8,10KS0303MA,fa,07,,,,,,,,,
120078 ,KV ,927 ,NDEG ,0303 ,German ,  ,  ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KS0303NDEG,fa,07,,,,,,,,,
120078 ,KV ,927 ,PHD ,0303 ,German ,  ,  ,7,1,6,0,6,0,0,0,0,1,0,1,6,10KS0303PHD,fa,07,,,,,,,,,
120078 ,KV ,948 ,MS ,0322 ,Microbiology ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,2,0,10KS0322MS,fa,07,,,,,,,,,
120078 ,KV ,948 ,PHD ,0322 ,Microbiology ,  ,  ,69,31,38,0,32,3,1,5,1,27,0,11,58,10KS0322PHD,fa,07,,,,,,,,,
120078 ,KV ,958 ,BALAS ,0411 ,Russian Lang & Literature ,  ,  ,4,1,3,0,3,0,0,1,0,0,0,4,0,10KV0411BALA,fa,07,,,,,,,,,
120078 ,KV ,958 ,MA ,0302 ,Slavic Languages & Literature ,  ,  ,4,2,2,0,2,1,0,0,0,1,0,0,4,10KS0302MA,fa,07,,,,,,,,,
120078 ,KV ,958 ,NDEG ,0302 ,Slavic Languages & Literature ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0302NDEG,fa,07,,,,,,,,,
120078 ,KV ,958 ,PHD ,0302 ,Slavic Languages & Literature ,  ,  ,5,2,3,0,1,0,0,0,0,4,0,0,5,10KS0302PHD,fa,07,,,,,,,,,
120078 ,KV ,985 ,BA ,0295 ,Teaching of French ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,3,0,10KV0295BA,fa,07,,,,,,,,,
120078 ,KV ,985 ,BALAS ,0304 ,French ,  ,  ,49,6,43,0,41,3,1,2,0,0,2,46,3,10KV0304BALA,fa,07,,,,,,,,,
120078 ,KV ,985 ,BALAS ,0304 ,French ,3875 ,French Commercial Studies ,8,4,4,0,4,0,2,2,0,0,0,8,0,10KV3875BALA,fa,07,,,,,,,,,
120078 ,KV ,985 ,BALAS ,0304 ,French ,3876 ,French Studies ,5,1,4,0,3,1,0,1,0,0,0,4,1,10KV3876BALA,fa,07,,,,,,,,,
120078 ,KV ,985 ,BALAS ,0304 ,French ,3876 ,French Studies ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV8037BALA,fa,07,,,,,,,,,
120078 ,KV ,985 ,MA ,0304 ,French ,  ,  ,11,5,6,0,10,0,0,0,0,0,1,5,6,10KS0304MA,fa,07,,,,,,,,,
120078 ,KV ,985 ,NDEG ,0304 ,French ,  ,  ,5,4,1,0,1,0,0,0,0,4,0,1,4,10KS0304NDEG,fa,07,,,,,,,,,
120078 ,KV ,985 ,PHD ,0304 ,French ,  ,  ,17,5,12,0,11,0,0,0,0,6,0,3,14,10KS0304PHD,fa,07,,,,,,,,,
120078 ,KW ,605 ,NONE ,5083 ,Undeclared ,  ,  ,83,50,33,0,54,11,8,6,0,1,3,80,3,10KW5083NONE,fa,07,,,,,,,,,
120078 ,KY ,581 ,BS ,0349 ,Community Health ,  ,  ,143,38,105,0,80,17,25,13,2,1,5,139,4,10KY0349BS,fa,07,,,,,,,,,
120078 ,KY ,581 ,BS ,0349 ,Community Health ,0473 ,Health Education ,117,14,103,0,75,8,21,9,1,2,1,111,6,10KY0473BS,fa,07,,,,,,,,,
120078 ,KY ,581 ,BS ,0349 ,Community Health ,0474 ,Health Planning & Admin ,187,53,134,0,98,38,37,10,1,0,3,181,6,10KY0474BS,fa,07,,,,,,,,,
120078 ,KY ,581 ,BS ,0349 ,Community Health ,0495 ,Rehab & Disability Studies ,44,7,37,0,31,4,2,6,1,0,0,41,3,10KY0495BS,fa,07,,,,,,,,,
120078 ,KY ,581 ,BS ,0351 ,Kinesiology ,  ,  ,527,202,324,1,416,28,22,39,5,6,11,497,30,10KY0351BS,fa,07,,,,,,,,,
120078 ,KY ,581 ,BS ,0351 ,Kinesiology ,0494 ,Athletic Training ,27,7,20,0,22,0,3,1,0,1,0,26,1,10KY0494BS,fa,07,,,,,,,,,
120078 ,KY ,581 ,BS ,0351 ,Kinesiology ,4049 ,Teacher Education K-12 ,35,20,15,0,32,0,1,2,0,0,0,34,1,10KY4049BS,fa,07,,,,,,,,,
120078 ,KY ,581 ,MS ,0349 ,Community Health ,  ,  ,12,5,7,0,7,1,4,0,0,0,0,10,2,10KS0349MS,fa,07,,,,,,,,,
120078 ,KY ,581 ,MS ,0350 ,Rehabilitation ,  ,  ,6,0,6,0,6,0,0,0,0,0,0,6,0,10KS0350MS,fa,07,,,,,,,,,
120078 ,KY ,581 ,MS ,0351 ,Kinesiology ,  ,  ,30,13,17,0,26,0,1,1,0,2,0,22,8,10KS0351MS,fa,07,,,,,,,,,
120078 ,KY ,581 ,MSPH ,0349 ,Community Health ,  ,  ,13,1,12,0,5,0,8,0,0,0,0,12,1,10KS0349MSPH,fa,07,,,,,,,,,
120078 ,KY ,581 ,PHD ,0349 ,Community Health ,  ,  ,15,4,11,0,8,1,4,0,0,2,0,8,7,10KS0349PHD,fa,07,,,,,,,,,
120078 ,KY ,581 ,PHD ,0351 ,Kinesiology ,  ,  ,36,15,21,0,20,2,3,0,0,11,0,18,18,10KS0351PHD,fa,07,,,,,,,,,
120078 ,KY ,679 ,AUD ,1053 ,Audiology ,  ,  ,11,0,11,0,11,0,0,0,0,0,0,8,3,10KS1053AUD,fa,07,,,,,,,,,
120078 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,  ,  ,90,5,85,0,76,5,4,5,0,0,0,90,0,10KY0354BS,fa,07,,,,,,,,,
120078 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4066 ,Human Communication Science ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KY4066BS,fa,07,,,,,,,,,
120078 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4067 ,Audiology ,9,1,8,0,9,0,0,0,0,0,0,9,0,10KY4067BS,fa,07,,,,,,,,,
120078 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4068 ,Speech-Language Pathology ,174,7,167,0,151,7,4,11,0,1,0,170,4,10KY4068BS,fa,07,,,,,,,,,
120078 ,KY ,679 ,MA ,0354 ,Speech & Hearing Science ,  ,  ,43,1,42,0,37,2,1,2,0,0,1,32,11,10KS0354MA,fa,07,,,,,,,,,
120078 ,KY ,679 ,PHD ,0354 ,Speech & Hearing Science ,  ,  ,25,1,24,0,10,1,3,0,0,11,0,8,17,10KS0354PHD,fa,07,,,,,,,,,
120078 ,KY ,682 ,NDEG ,0067 ,Nondegree ,  ,  ,3,1,2,0,1,0,1,0,0,1,0,1,2,10KY0067NDEG,fa,07,,,,,,,,,
120078 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0468 ,Recreation Management ,2,2,0,0,2,0,0,0,0,0,0,2,0,10KY0468BS,fa,07,,,,,,,,,
120078 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0469 ,Tourism Management ,2,0,2,0,1,0,0,0,0,1,0,1,1,10KY0469BS,fa,07,,,,,,,,,
120078 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0471 ,Sports Management ,11,9,2,0,8,0,2,0,0,1,0,7,4,10KY0471BS,fa,07,,,,,,,,,
120078 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,111,73,37,1,76,9,17,4,0,2,3,98,13,10KY4043BS,fa,07,,,,,,,,,
120078 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4044 ,Recreation Management ,47,25,22,0,40,0,6,0,0,0,1,45,2,10KY4044BS,fa,07,,,,,,,,,
120078 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4045 ,Tourism Management ,52,11,41,0,43,0,3,5,0,0,1,49,3,10KY4045BS,fa,07,,,,,,,,,
120078 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4046 ,Sports Management ,144,115,29,0,98,8,20,11,1,4,2,125,19,10KY4046BS,fa,07,,,,,,,,,
120078 ,KY ,714 ,MS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,38,21,17,0,24,0,3,2,0,8,1,25,13,10KS4043MS,fa,07,,,,,,,,,
120078 ,KY ,714 ,PHD ,0353 ,Leisure Studies ,  ,  ,2,0,2,0,1,0,0,0,0,1,0,1,1,10KS0353PHD,fa,07,,,,,,,,,
120078 ,KY ,714 ,PHD ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,25,8,17,0,8,2,2,1,0,12,0,4,21,10KS4043PHD,fa,07,,,,,,,,,
120078 ,KY ,963 ,PHD ,0348 ,Community Health ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KS0348PHD,fa,07,,,,,,,,,
120078 ,LC ,282 ,MS ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,4,1,3,0,4,0,0,0,0,0,0,4,0,10KS0361MS,fa,07,,,,,,,,,
120078 ,LC ,282 ,NDEG ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,1,10KS0361NDEG,fa,07,,,,,,,,,
120078 ,LC ,282 ,PHD ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,14,5,9,0,7,0,1,1,0,5,0,4,10,10KS0361PHD,fa,07,,,,,,,,,
120078 ,LC ,444 ,DVM ,0480 ,Veterinary Medicine ,  ,  ,428,87,341,0,285,18,2,5,2,4,112,357,71,10LC0480DVM,fa,07,,,,,,,,,
120078 ,LC ,444 ,NDEG ,0356 ,Veterinary Medical Science ,  ,  ,2,1,1,0,1,1,0,0,0,0,0,0,2,10KS0356NDEG,fa,07,,,,,,,,,
120078 ,LC ,598 ,MS ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,25,10,15,0,11,0,0,1,0,11,2,6,19,10KS0359MS,fa,07,,,,,,,,,
120078 ,LC ,598 ,MS ,0359 ,VMS-Veterinary Clinical Medcne ,0359 ,  ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KS0359MS,fa,07,,,,,,,,,
120078 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,2,2,0,0,0,0,0,0,0,2,0,0,2,10KS0359PHD,fa,07,,,,,,,,,
120078 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,0359 ,  ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KS0359PHD,fa,07,,,,,,,,,
120078 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,0360 ,Vet Clinical Med Res Scholars ,1,0,1,0,1,0,0,0,0,0,0,0,1,10KS0360PHD,fa,07,,,,,,,,,
120078 ,LC ,873 ,MS ,0357 ,VMS - Veterinary Biosciences ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0357MS,fa,07,,,,,,,,,
120078 ,LC ,873 ,PHD ,0357 ,VMS - Veterinary Biosciences ,  ,  ,15,6,9,0,5,1,1,1,0,7,0,4,11,10KS0357PHD,fa,07,,,,,,,,,
120078 ,LC ,873 ,PHD ,0357 ,VMS - Veterinary Biosciences ,0358 ,Vet Biosciences Res Scholars ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KS0358PHD,fa,07,,,,,,,,,
120078 ,LE ,707 ,AVIFC ,0487 ,Professional Pilot ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10LE0487AVIF,fa,07,,,,,,,,,
120078 ,LE ,707 ,AVIPC ,0487 ,Professional Pilot ,  ,  ,64,57,7,0,50,4,2,7,0,1,0,59,5,10LE0487AVIP,fa,07,,,,,,,,,
120078 ,LE ,707 ,BS ,0489 ,Aviation Human Factors ,  ,  ,163,149,14,0,139,6,6,7,0,0,5,153,10,10LE0489BS,fa,07,,,,,,,,,
120078 ,LE ,707 ,MS ,3530 ,Human Factors ,  ,  ,10,8,2,0,4,0,0,1,0,5,0,3,7,10KS3530MS,fa,07,,,,,,,,,
120078 ,LG ,568 ,MHRIR ,0364 ,Human Res & Industrial Rels ,  ,  ,165,50,115,0,98,12,16,4,1,30,4,109,56,10KS0364MHRI,fa,07,,,,,,,,,
120078 ,LG ,568 ,PHD ,0364 ,Human Res & Industrial Rels ,  ,  ,12,5,7,0,1,1,0,1,0,9,0,1,11,10KS0364PHD,fa,07,,,,,,,,,
120078 ,LL ,783 ,MSW ,0365 ,Social Work ,  ,  ,228,21,207,0,165,13,31,12,1,2,4,218,10,10KS0365MSW,fa,07,,,,,,,,,
120078 ,LL ,783 ,MSW ,0365 ,Social Work ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0365MSWX,fa,07,,,,,,,,,
120078 ,LL ,783 ,NDEG ,0365 ,Social Work ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,1,0,10KS0365NDEG,fa,07,,,,,,,,,
120078 ,LL ,783 ,PHD ,0365 ,Social Work ,  ,  ,25,5,20,0,7,1,1,3,0,13,0,7,18,10KS0365PHD,fa,07,,,,,,,,,
120078 ,LN ,641 ,NDEG ,1249 ,Nondegree-CE ,  ,  ,82,28,54,0,59,8,8,5,0,0,2,2,80,10LN1249NDEJ,fa,07,,,,,,,,,
120078 ,LN ,641 ,NDEG ,1249 ,Nondegree-CE ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,1,10LN1249NDEX,fa,07,,,,,,,,,
120078 ,LP ,992 ,CAS ,0370 ,Library & Information Science ,  ,  ,10,4,6,0,8,2,0,0,0,0,0,10,0,10KS0370CAS,fa,07,,,,,,,,,
120078 ,LP ,992 ,CAS ,0370 ,Library & Information Science ,  ,  ,4,0,4,0,4,0,0,0,0,0,0,4,0,10KS0370CASU,fa,07,,,,,,,,,
120078 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,178,37,141,0,139,8,7,4,0,16,4,121,57,10KS0370MS,fa,07,,,,,,,,,
120078 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,7,2,5,0,6,0,0,0,0,0,1,7,0,10KS0370MSU,fa,07,,,,,,,,,
120078 ,LP ,992 ,MS ,0370 ,Library & Information Science ,0376 ,Library & Info Sci - Media ,8,0,8,0,8,0,0,0,0,0,0,8,0,10KS0370MS,fa,07,,,,,,,,,
120078 ,LP ,992 ,MS ,0370 ,Library & Information Science ,0376 ,Library & Info Sci - Media ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0376MS,fa,07,,,,,,,,,
120078 ,LP ,992 ,PHD ,0370 ,Library & Information Science ,  ,  ,42,16,26,0,20,4,1,1,1,14,1,12,30,10KS0370PHD,fa,07,,,,,,,,,
120141 ,KL ,306 ,MS ,5186 ,Bioenergy ,5166 ,Professional Science Masters ,8,6,2,0,2,0,0,1,0,5,0,2,6,1PKS5186MS,sp,14,0,0,,,,,0,0,
120141 ,KL ,306 ,MS ,5188 ,Agricultural Production ,5166 ,Professional Science Masters ,3,1,2,0,2,1,0,0,0,0,0,3,0,1PKS5188MS,sp,14,0,0,,,,,0,0,
120141 ,KL ,342 ,BS ,5318 ,Agric Leadership & Sci Educ ,5319 ,Agricultural Science Education ,25,9,16,0,24,0,0,1,0,0,0,25,0,10KL5319BS,sp,14,0,0,,,,,0,0,
120141 ,KL ,342 ,BS ,5318 ,Agric Leadership & Sci Educ ,5320 ,Agricultural Leadership Educ ,32,17,15,0,24,0,7,0,0,1,0,28,4,10KL5320BS,sp,14,0,0,,,,,7,0,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5003 ,Agri-Accounting ,81,48,33,0,49,13,5,3,0,10,0,66,15,10KL5003BS,sp,14,0,1,,,,,6,0,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5004 ,Agri-Finance ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KL5004BS,sp,14,0,0,,,,,0,0,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5005 ,Farm Management ,25,22,3,0,25,0,0,0,0,0,0,25,0,10KL5005BS,sp,14,0,0,,,,,0,0,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5006 ,Agribusiness Markets & Mgmt ,155,112,43,0,129,10,1,3,0,8,2,138,17,10KL5006BS,sp,14,0,2,,,,,1,1,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5007 ,Consumer Economics & Finance ,118,88,30,0,83,11,3,4,0,15,0,97,21,10KL5007BS,sp,14,0,2,,,,,3,2,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5008 ,Envirnmntal Economics & Policy ,32,21,11,0,25,1,0,1,0,5,0,26,6,10KL5008BS,sp,14,0,0,,,,,0,0,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5010 ,"Policy, Intl Trade, & Dvlpmt ",53,31,22,0,28,5,1,7,0,9,1,40,13,10KL5010BS,sp,14,0,2,,,,,2,1,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5011 ,Public Policy and Law ,58,24,34,0,31,5,10,9,0,3,0,50,8,10KL5011BS,sp,14,0,0,,,,,10,0,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5011 ,Public Policy and Law ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KL8037BS,sp,14,0,0,,,,,0,0,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5136 ,Financial Planning ,89,60,29,0,57,10,1,6,0,14,0,71,18,10KL5136BS,sp,14,0,1,,,,,1,1,
120141 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5316 ,Finance in Agri-Business ,76,53,23,0,59,4,2,2,0,5,1,68,8,10KL5316BS,sp,14,0,3,,,,,2,0,
120141 ,KL ,470 ,MS ,0176 ,Agr & Consumer Economics ,  ,  ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KS0176MS,sp,14,0,0,,,,,0,0,
120141 ,KL ,470 ,MS ,5273 ,Agricultural & Applied Econ ,  ,  ,24,13,11,0,12,0,0,2,0,10,0,11,13,10KS5273MS,sp,14,0,0,,,,,1,1,
120141 ,KL ,470 ,PHD ,0176 ,Agr & Consumer Economics ,  ,  ,2,1,1,0,0,0,0,0,0,2,0,0,2,10KS0176PHD,sp,14,0,0,,,,,0,0,
